Cloud,Title,URL
AWS,AWS Config Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Config_light-bg.svg
AWS,AWS Console Mobile Application,https://icons.terrastruct.com/aws%2FApplication%20Integration%2FAWS-Console-Mobile-Application.svg
AWS,AWS Console Mobile Application Light,https://icons.terrastruct.com/aws%2FApplication%20Integration%2FAWS-Console-Mobile-Application_light-bg.svg
AWS,AWS Control Tower,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Control-Tower.svg
AWS,AWS Control Tower Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Control-Tower_light-bg.svg
AWS,AWS Cost And Usage Report,https://icons.terrastruct.com/aws%2FAWS%20Cost%20Management%2FAWS-Cost-and-Usage-Report.svg
AWS,AWS Cost And Usage Report Light,https://icons.terrastruct.com/aws%2FAWS%20Cost%20Management%2FAWS-Cost-and-Usage-Report_light-bg.svg
AWS,AWS Cost Explorer,https://icons.terrastruct.com/aws%2FAWS%20Cost%20Management%2FAWS-Cost-Explorer.svg
AWS,AWS Cost Explorer Light,https://icons.terrastruct.com/aws%2FAWS%20Cost%20Management%2FAWS-Cost-Explorer_light-bg.svg
AWS,AWS Cost Management,https://icons.terrastruct.com/aws%2FAWS%20Cost%20Management%2FAWS-Cost-Management.svg
AWS,AWS Cost Management Light,https://icons.terrastruct.com/aws%2FAWS%20Cost%20Management%2FAWS-Cost-Management_light-bg.svg
AWS,AWS Data Lake Resource Icon Light,https://icons.terrastruct.com/aws%2FAnalytics%2FAWS-Data-lake_Resource-icon_light-bg.svg
AWS,AWS Data Pipeline,https://icons.terrastruct.com/aws%2FAnalytics%2FAWS-Data-Pipeline.svg
AWS,AWS Data Pipeline Light,https://icons.terrastruct.com/aws%2FAnalytics%2FAWS-Data-Pipeline_light-bg.svg
AWS,AWS DataSync,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-DataSync.svg
AWS,AWS DataSync Agent Light,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-DataSync_Agent_light-bg.svg
AWS,AWS DataSync Light,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-DataSync_light-bg.svg
AWS,AWS Database Migration Service,https://icons.terrastruct.com/aws%2FDatabase%2FAWS-Database-Migration-Service.svg
AWS,AWS Database Migration Service,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-Database-Migration-Service.svg
AWS,AWS Database Migration Service Database Migration Workflow Light,https://icons.terrastruct.com/aws%2FDatabase%2FAWS-Database-Migration-Service_Database-Migration-Workflow_light-bg.svg
AWS,AWS Database Migration Service Light,https://icons.terrastruct.com/aws%2FDatabase%2FAWS-Database-Migration-Service_light-bg.svg
AWS,AWS Deep Learning AMIs,https://icons.terrastruct.com/aws%2FMachine%20Learning%2FAWS-Deep-Learning-AMIs.svg
AWS,AWS Deep Learning AMIs Light,https://icons.terrastruct.com/aws%2FMachine%20Learning%2FAWS-Deep-Learning-AMIs_light-bg.svg
AWS,AWS Deep Learning Containers,https://icons.terrastruct.com/aws%2FMachine%20Learning%2FAWS-Deep-Learning-Containers.svg
AWS,AWS Deep Learning Containers Light,https://icons.terrastruct.com/aws%2FMachine%20Learning%2FAWS-Deep-Learning-Containers_light-bg.svg
AWS,AWS DeepComposer Light,https://icons.terrastruct.com/aws%2FMachine%20Learning%2FAWS-DeepComposer_light-bg.svg
AWS,AWS DeepComposer Primary,https://icons.terrastruct.com/aws%2FMachine%20Learning%2FAWS-DeepComposer_primary-bg.svg
AWS,AWS DeepLens,https://icons.terrastruct.com/aws%2FMachine%20Learning%2FAWS-DeepLens.svg
AWS,AWS DeepLens Light,https://icons.terrastruct.com/aws%2FMachine%20Learning%2FAWS-DeepLens_light-bg.svg
AWS,AWS DeepRacer,https://icons.terrastruct.com/aws%2FMachine%20Learning%2FAWS-DeepRacer.svg
AWS,AWS DeepRacer Light,https://icons.terrastruct.com/aws%2FMachine%20Learning%2FAWS-DeepRacer_light-bg.svg
AWS,AWS Device Farm,https://icons.terrastruct.com/aws%2FMobile%2FAWS-Device-Farm.svg
AWS,AWS Device Farm Light,https://icons.terrastruct.com/aws%2FMobile%2FAWS-Device-Farm_light-bg.svg
AWS,AWS Direct Connect,https://icons.terrastruct.com/aws%2FNetworking%20&%20Content%20Delivery%2FAWS-Direct-Connect.svg
AWS,AWS Direct Connect Light,https://icons.terrastruct.com/aws%2FNetworking%20&%20Content%20Delivery%2FAWS-Direct-Connect_light-bg.svg
AWS,AWS Directory Service,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Directory-Service.svg
AWS,AWS Directory Service Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Directory-Service_light-bg.svg
AWS,AWS Elastic Beanstalk,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Elastic-Beanstalk.svg
AWS,AWS Elastic Beanstalk Application Light,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Elastic-Beanstalk_Application_light-bg.svg
AWS,AWS Elastic Beanstalk Deployment Light,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Elastic-Beanstalk_Deployment_light-bg.svg
AWS,AWS Elastic Beanstalk Light,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Elastic-Beanstalk_light-bg.svg
AWS,AWS Elemental Conductor,https://icons.terrastruct.com/aws%2FMedia%20Services%2FAWS-Elemental-Conductor.svg
AWS,AWS Elemental Conductor Light,https://icons.terrastruct.com/aws%2FMedia%20Services%2FAWS-Elemental-Conductor_light-bg.svg
AWS,AWS Elemental Delta,https://icons.terrastruct.com/aws%2FMedia%20Services%2FAWS-Elemental-Delta.svg
AWS,AWS Elemental Delta Light,https://icons.terrastruct.com/aws%2FMedia%20Services%2FAWS-Elemental-Delta_light-bg.svg
AWS,AWS Elemental Live,https://icons.terrastruct.com/aws%2FMedia%20Services%2FAWS-Elemental-Live.svg
AWS,AWS Elemental Live Light,https://icons.terrastruct.com/aws%2FMedia%20Services%2FAWS-Elemental-Live_light-bg.svg
AWS,AWS Elemental MediaConnect,https://icons.terrastruct.com/aws%2FMedia%20Services%2FAWS-Elemental-MediaConnect.svg
AWS,AWS Elemental MediaConnect Light,https://icons.terrastruct.com/aws%2FMedia%20Services%2FAWS-Elemental-MediaConnect_light-bg.svg
AWS,AWS Elemental MediaLive,https://icons.terrastruct.com/aws%2FMedia%20Services%2FAWS-Elemental-MediaLive.svg
AWS,AWS Elemental MediaLive Light,https://icons.terrastruct.com/aws%2FMedia%20Services%2FAWS-Elemental-MediaLive_light-bg.svg
AWS,AWS Elemental MediaPackage,https://icons.terrastruct.com/aws%2FMedia%20Services%2FAWS-Elemental-MediaPackage.svg
AWS,AWS Elemental MediaStore,https://icons.terrastruct.com/aws%2FMedia%20Services%2FAWS-Elemental-MediaStore.svg
AWS,AWS Elemental MediaTailor,https://icons.terrastruct.com/aws%2FMedia%20Services%2FAWS-Elemental-MediaTailor.svg
AWS,AWS Elemental Server,https://icons.terrastruct.com/aws%2FMedia%20Services%2FAWS-Elemental-Server.svg
AWS,AWS Elemental Server Light,https://icons.terrastruct.com/aws%2FMedia%20Services%2FAWS-Elemental-Server_light-bg.svg
AWS,AWS Email Light,https://icons.terrastruct.com/aws%2F_General%2FAWS-Email_light-bg.svg
AWS,AWS Express Workflows,https://icons.terrastruct.com/aws%2FApplication%20Integration%2FAWS-Express-Workflows.svg
AWS,AWS Express Workflows Light,https://icons.terrastruct.com/aws%2FApplication%20Integration%2FAWS-Express-Workflows_light-bg.svg
AWS,AWS Fargate,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Fargate.svg
AWS,AWS Fargate Light,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Fargate_light-bg.svg
AWS,AWS Firewall Manager,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Firewall-Manager.svg
AWS,AWS Firewall Manager Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Firewall-Manager_light-bg.svg
AWS,AWS Global Accelerator,https://icons.terrastruct.com/aws%2FNetworking%20&%20Content%20Delivery%2FAWS-Global-Accelerator.svg
AWS,AWS Global Accelerator Light,https://icons.terrastruct.com/aws%2FNetworking%20&%20Content%20Delivery%2FAWS-Global-Accelerator_light-bg.svg
AWS,AWS Glue,https://icons.terrastruct.com/aws%2FAnalytics%2FAWS-Glue.svg
AWS,AWS Glue Crawlers Light,https://icons.terrastruct.com/aws%2FAnalytics%2FAWS-Glue_Crawlers_light-bg.svg
AWS,AWS Glue Data Catalog Light,https://icons.terrastruct.com/aws%2FAnalytics%2FAWS-Glue_Data-catalog_light-bg.svg
AWS,AWS Glue Light,https://icons.terrastruct.com/aws%2FAnalytics%2FAWS-Glue_light-bg.svg
AWS,AWS Ground Station,https://icons.terrastruct.com/aws%2FSatellite%2FAWS-Ground-Station.svg
AWS,AWS Ground Station Light,https://icons.terrastruct.com/aws%2FSatellite%2FAWS-Ground-Station_light-bg.svg
AWS,AWS IQ,https://icons.terrastruct.com/aws%2FCustomer%20Enablement%2FAWS-IQ.svg
AWS,AWS IQ Light,https://icons.terrastruct.com/aws%2FCustomer%20Enablement%2FAWS-IQ_light-bg.svg
AWS,AWS Identify And Access Management IAM,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Identify-and-Access-Management_IAM.svg
AWS,AWS Identity And Access Management IAM AWS STS Alternate Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Identity-and-Access-Management-IAM_AWS-STS-Alternate_light-bg.svg
AWS,AWS Identity And Access Management IAM AWS STS Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Identity-and-Access-Management-IAM_AWS-STS_light-bg.svg
AWS,AWS Identity And Access Management IAM Access Analyzer Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Identity-and-Access-Management-IAM_Access-Analyzer_light-bg.svg
AWS,AWS Identity And Access Management IAM Add On Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Identity-and-Access-Management-IAM_Add-on_light-bg.svg
AWS,AWS Identity And Access Management IAM Data Encryption Key Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Identity-and-Access-Management-IAM_Data-Encryption-Key_light-bg.svg
AWS,AWS Identity And Access Management IAM Encrypted Data Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Identity-and-Access-Management-IAM_Encrypted-Data_light-bg.svg
AWS,AWS Identity And Access Management IAM Long Term Security Credential Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Identity-and-Access-Management-IAM_Long-term-Security-Credential_light-bg.svg
AWS,AWS Identity And Access Management IAM MFA Token Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Identity-and-Access-Management-IAM_MFA-Token_light-bg.svg
AWS,AWS Identity And Access Management IAM Permissions Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Identity-and-Access-Management-IAM_Permissions_light-bg.svg
AWS,AWS Identity And Access Management IAM Role Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Identity-and-Access-Management-IAM_Role_light-bg.svg
AWS,AWS Identity And Access Management IAM Temporary Security Credential Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Identity-and-Access-Management-IAM_Temporary-Security-Credential_light-bg.svg
AWS,AWS IoT 1 Click,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-1-Click.svg
AWS,AWS IoT 1 Click Light,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-1-Click_light-bg.svg
AWS,AWS IoT Analytics,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Analytics.svg
AWS,AWS IoT Analytics Channel Light,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Analytics_Channel_light-bg.svg
AWS,AWS IoT Analytics Data Set Light,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Analytics_Data-Set_light-bg.svg
AWS,AWS IoT Analytics Data Store Light,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Analytics_Data-Store_light-bg.svg
AWS,AWS IoT Analytics Light,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Analytics_light-bg.svg
AWS,AWS IoT Analytics Notebook Light,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Analytics_Notebook_light-bg.svg
AWS,AWS IoT Analytics Pipeline Light,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Analytics_Pipeline_light-bg.svg
AWS,AWS IoT Button,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Button.svg
AWS,AWS IoT Button Light,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Button_light-bg.svg
AWS,AWS IoT Core,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Core.svg
AWS,AWS IoT Core Light,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Core_light-bg.svg
AWS,AWS IoT Device Defender,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Device-Defender.svg
AWS,AWS IoT Device Defender Light,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Device-Defender_light-bg.svg
AWS,AWS IoT Device Management,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Device-Management.svg
AWS,AWS IoT Events,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Events.svg
AWS,AWS IoT Events Light,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Events_light-bg.svg
AWS,AWS IoT Greengrass,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Greengrass.svg
AWS,AWS IoT Greengrass Connector Light,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Greengrass_Connector_light-bg.svg
AWS,AWS IoT Greengrass Light,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Greengrass_light-bg.svg
AWS,AWS IoT SiteWise,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-SiteWise.svg
AWS,AWS IoT SiteWise Light,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-SiteWise_light-bg.svg
AWS,AWS IoT Things Graph,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Things-Graph.svg
AWS,AWS IoT Things Graph Light,https://icons.terrastruct.com/aws%2FInternet%20of%20Things%2FAWS-IoT-Things-Graph_light-bg.svg
AWS,AWS Key Management Service,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Key-Management-Service.svg
AWS,AWS Key Management Service Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Key-Management-Service_light-bg.svg
AWS,AWS Lake Formation,https://icons.terrastruct.com/aws%2FAnalytics%2FAWS-Lake-Formation.svg
AWS,AWS Lake Formation Light,https://icons.terrastruct.com/aws%2FAnalytics%2FAWS-Lake-Formation_light-bg.svg
AWS,AWS Lambda,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Lambda.svg
AWS,AWS Lambda Lambda Function Light,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Lambda_Lambda-Function_light-bg.svg
AWS,AWS Lambda Light,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Lambda_light-bg.svg
AWS,AWS License Manager,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-License-Manager.svg
AWS,AWS License Manager Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-License-Manager_light-bg.svg
AWS,AWS Local Zones,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Local-Zones.svg
AWS,AWS Local Zones Light,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Local-Zones_light-bg.svg
AWS,AWS Managed Microsoft AD Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Managed-Microsoft-AD_light-bg.svg
AWS,AWS Managed Services,https://icons.terrastruct.com/aws%2FCustomer%20Enablement%2FAWS-Managed-Services.svg
AWS,AWS Managed Services,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Managed-Services.svg
AWS,AWS Managed Services Light,https://icons.terrastruct.com/aws%2FCustomer%20Enablement%2FAWS-Managed-Services_light-bg.svg
AWS,AWS Managed Services Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Managed-Services_light-bg.svg
AWS,AWS Management Console,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Management-Console.svg
AWS,AWS Management Console Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Management-Console_light-bg.svg
AWS,AWS Marketplace,https://icons.terrastruct.com/aws%2F_General%2FAWS-Marketplace.svg
AWS,AWS Marketplace Light,https://icons.terrastruct.com/aws%2F_General%2FAWS-Marketplace_light-bg.svg
AWS,AWS Migration Hub,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-Migration-Hub.svg
AWS,AWS Migration Hub Light,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-Migration-Hub_light-bg.svg
AWS,AWS OpsWorks,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-OpsWorks.svg
AWS,AWS OpsWorks Apps Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-OpsWorks_Apps_light-bg.svg
AWS,AWS OpsWorks Deployments Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-OpsWorks_Deployments_light-bg.svg
AWS,AWS OpsWorks Instances Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-OpsWorks_Instances_light-bg.svg
AWS,AWS OpsWorks Layers Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-OpsWorks_Layers_light-bg.svg
AWS,AWS OpsWorks Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-OpsWorks_light-bg.svg
AWS,AWS OpsWorks Monitoring Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-OpsWorks_Monitoring_light-bg.svg
AWS,AWS OpsWorks Permissions Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-OpsWorks_Permissions_light-bg.svg
AWS,AWS OpsWorks Resources Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-OpsWorks_Resources_light-bg.svg
AWS,AWS OpsWorks Stack2 Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-OpsWorks_Stack2_light-bg.svg
AWS,AWS Organizations,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Organizations.svg
AWS,AWS Organizations Account Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Organizations_Account_light-bg.svg
AWS,AWS Organizations Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Organizations_light-bg.svg
AWS,AWS Organizations Organizational Unit Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Organizations_Organizational-unit_light-bg.svg
AWS,AWS Outposts,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Outposts.svg
AWS,AWS Outposts Light,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Outposts_light-bg.svg
AWS,AWS Personal Health Dashboard,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Personal-Health-Dashboard.svg
AWS,AWS Personal Health Dashboard Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Personal-Health-Dashboard_light-bg.svg
AWS,AWS PrivateLink,https://icons.terrastruct.com/aws%2FNetworking%20&%20Content%20Delivery%2FAWS-PrivateLink.svg
AWS,AWS PrivateLink Light,https://icons.terrastruct.com/aws%2FNetworking%20&%20Content%20Delivery%2FAWS-PrivateLink_light-bg.svg
AWS,AWS Professional Services,https://icons.terrastruct.com/aws%2FCustomer%20Enablement%2FAWS-Professional-Services.svg
AWS,AWS Professional Services Light,https://icons.terrastruct.com/aws%2FCustomer%20Enablement%2FAWS-Professional-Services_light-bg.svg
AWS,AWS Resource Access Manager,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Resource-Access-Manager.svg
AWS,AWS Resource Access Manager Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Resource-Access-Manager_light-bg.svg
AWS,AWS RoboMaker,https://icons.terrastruct.com/aws%2FRobotics%2FAWS-RoboMaker.svg
AWS,AWS RoboMaker Cloud Extension ROS Light,https://icons.terrastruct.com/aws%2FRobotics%2FAWS-RoboMaker_Cloud-Extension-ROS_light-bg.svg
AWS,AWS RoboMaker Development Environment Light,https://icons.terrastruct.com/aws%2FRobotics%2FAWS-RoboMaker_Development-Environment_light-bg.svg
AWS,AWS RoboMaker Fleet Management Light,https://icons.terrastruct.com/aws%2FRobotics%2FAWS-RoboMaker_Fleet-Management_light-bg.svg
AWS,AWS RoboMaker Light,https://icons.terrastruct.com/aws%2FRobotics%2FAWS-RoboMaker_light-bg.svg
AWS,AWS RoboMaker Simulation Light,https://icons.terrastruct.com/aws%2FRobotics%2FAWS-RoboMaker_Simulation_light-bg.svg
AWS,AWS Secrets Manager,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Secrets-Manager.svg
AWS,AWS Secrets Manager Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Secrets-Manager_light-bg.svg
AWS,AWS Security Hub,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Security-Hub.svg
AWS,AWS Security Hub Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Security-Hub_light-bg.svg
AWS,AWS Server Migration Service,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-Server-Migration-Service.svg
AWS,AWS Server Migration Service Light,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-Server-Migration-Service_light-bg.svg
AWS,AWS Serverless Application Repository,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Serverless-Application-Repository.svg
AWS,AWS Serverless Application Repository Light,https://icons.terrastruct.com/aws%2FCompute%2FAWS-Serverless-Application-Repository_light-bg.svg
AWS,AWS Service Catalog,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Service-Catalog.svg
AWS,AWS Service Catalog Light,https://icons.terrastruct.com/aws%2FManagement%20&%20Governance%2FAWS-Service-Catalog_light-bg.svg
AWS,AWS Shield,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Shield.svg
AWS,AWS Shield Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Shield_light-bg.svg
AWS,AWS Shield Shield Advanced Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Shield_Shield-Advanced_light-bg.svg
AWS,AWS Single Sign On,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Single-Sign-On.svg
AWS,AWS Single Sign On Light,https://icons.terrastruct.com/aws%2FSecurity%2C%20Identity%2C%20&%20Compliance%2FAWS-Single-Sign-On_light-bg.svg
AWS,AWS Site To Site VPN,https://icons.terrastruct.com/aws%2FNetworking%20&%20Content%20Delivery%2FAWS-Site-to-Site-VPN.svg
AWS,AWS Site To Site VPN Light,https://icons.terrastruct.com/aws%2FNetworking%20&%20Content%20Delivery%2FAWS-Site-to-Site-VPN_light-bg.svg
AWS,AWS Snow Family Snowball Import Export Light,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Snow-Family_Snowball-Import-Export_light-bg.svg
AWS,AWS Snowball,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-Snowball.svg
AWS,AWS Snowball,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Snowball.svg
AWS,AWS Snowball Edge,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-Snowball-Edge.svg
AWS,AWS Snowball Edge,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Snowball-Edge.svg
AWS,AWS Snowball Edge Light,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-Snowball-Edge_light-bg.svg
AWS,AWS Snowball Edge Light,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Snowball-Edge_light-bg.svg
AWS,AWS Snowball Light,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-Snowball_light-bg.svg
AWS,AWS Snowball Light,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Snowball_light-bg.svg
AWS,AWS Snowmobile,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-Snowmobile.svg
AWS,AWS Snowmobile,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Snowmobile.svg
AWS,AWS Snowmobile Light,https://icons.terrastruct.com/aws%2FMigration%20&%20Transfer%2FAWS-Snowmobile_light-bg.svg
AWS,AWS Snowmobile Light,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Snowmobile_light-bg.svg
AWS,AWS Step Function Light,https://icons.terrastruct.com/aws%2F_Group%20Icons%2FAWS-Step-Function_light-bg.svg
AWS,AWS Step Functions,https://icons.terrastruct.com/aws%2FApplication%20Integration%2FAWS-Step-Functions.svg
AWS,AWS Step Functions Light,https://icons.terrastruct.com/aws%2FApplication%20Integration%2FAWS-Step-Functions_light-bg.svg
AWS,AWS Storage Gateway,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Storage-Gateway.svg
AWS,AWS Storage Gateway Cached Volume Light,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Storage-Gateway_Cached-Volume_light-bg.svg
AWS,AWS Storage Gateway File Gateway Light,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Storage-Gateway_File-Gateway_light-bg.svg
AWS,AWS Storage Gateway Light,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Storage-Gateway_light-bg.svg
AWS,AWS Storage Gateway Non Cached Volume Light,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Storage-Gateway_Non-Cached-Volume_light-bg.svg
AWS,AWS Storage Gateway Tape Gateway Light,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Storage-Gateway_Tape-Gateway_light-bg.svg
AWS,AWS Storage Gateway Virtual Tape Library Light,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Storage-Gateway_Virtual-Tape-Library_light-bg.svg
AWS,AWS Storage Gateway Volume Gateway Light,https://icons.terrastruct.com/aws%2FStorage%2FAWS-Storage-Gateway_Volume-Gateway_light-bg.svg
